basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments,q_mean,q_runoff_ratio,q_elas_Sankarasubramanian,slope_sawicz,baseflow_index,hfd_mean,hfd_std,q_5,q_95,hq_freq,hq_dur,lq_freq,lq_dur,zero_q_freq,p_mean,pet_mean,aridity,p_seasonality,frac_snow,hp_freq,hp_dur,hp_time,lp_freq,lp_dur,lp_time,ele_mt_max,ele_mt_mean,ele_mt_min,slp_dg_mean,flat_area_fra,steep_area_fra,elon_ratio,strm_dens,lit_dom,bedrk_dep,perm_verylow_glob,perm_low_glob,perm_medium_glob,perm_high_glob,lit_fra_su,lit_fra_ss,lit_fra_sm,lit_fra_sc,lit_fra_mt,lit_fra_pi,lit_fra_py,lit_fra_vi,lit_fra_ev,lit_fra_ig,lit_fra_pa,lit_fra_pb,lit_fra_va,lit_fra_vb,perm_high_cont,perm_medium_cont,perm_low_cont,perm_verylow_cont,lit_fra_Conglomerates,lit_fra_Conglomerates and sands,lit_fra_Gravels,lit_fra_Sands,lit_fra_Sandstones,lit_fra_Sandstones and sands,root_dep_mean,root_dep_max,root_dep_min,soil_tawc_mean,soil_fra_sand_mean,soil_fra_silt_mean,soil_fra_clay_mean,soil_fra_grav_mean,soil_bd_mean,soil_oc_mean,lai_mean,ndvi_mean,lulc_2006_urban,lulc_2006_NonIrriAgri,lulc_2006_Agric,lulc_2006_forest,lulc_2006_grass,lulc_2006_agriculture,dam_num,res_num,lakes_num,lakes_tot_area,lakes_tot_vol,sno_cov_mean,irri_1990,irri_2005,stations_num_p_mean
DENW1042,2762510000300,Belecke 3,DE,DE_NW,Möhne,8.325243551311033,51.4906843591333,8.325243551311031,51.4906843591333,"248,97",251.68,249.915,0,0.7012873490146276,1975-01-12,2021-12-10,47,564,16806,11947,329.0,0.0,16806.0,0.0,B,,1,2,"['DENW1041', 'DENW1042']",0.173,0.064,0.645,1.447,0.749,165.5,18.501,0.047,0.313,,,10.997,3.223,0.0,2.724,1.867,0.685,0.001,0.069,15.334,1.169,4.0,204.994,3.601,3.0,646.012,405.935,246.933,5.729,25.054,1.997,0.65,0.144,10,1.019,0.487,16.495,27.284,55.734,0.0,55.734,11.581,15.703,16.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.0,22.284,7.703,70.013,0.0,0.0,0.0,0.0,0.0,0.0,124.355,130.0,30.0,52.589,40.722,38.065,21.214,8.435,1.402,1.268,0.173,0.617,0.07,0.167,0.238,0.512,0.002,0.405,0.0,0.0,0.0,0.0,0.0,6.984,0.0,0.0,19.0
ES001146,7003,TALAVE (DESEMBALSE)                ,ES,ES_CEDEX,,-1.85378158,38.50312853,-1.853781584470329,38.50312853543819,475,754.0,773.233,0,-2.5507957559681627,1912-01-01,2019-09-30,95,1112,33673,25289,5682.0,0.0,33673.0,0.0,D,,596,5,"['ES001146', 'ES001148', 'ES001190', 'ES001216', 'ES001228', 'ES001230']",1.01,0.977,0.29,3.958,0.688,201.597,33.96,0.115,2.936,0.35,2.0,55.071,11.405,0.0,1.036,3.196,3.086,-0.061,0.016,28.641,1.449,3.0,305.79,9.463,4.0,1756.143,1044.086,468.773,12.721,6.448,34.544,0.504,0.185,8,1.098,0.0,0.0,98.911,0.145,0.0,0.145,20.815,78.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.452,80.765,0.043,0.74,0.0,0.03,2.209,0.0,16.213,0.0,47.943,150.0,0.0,46.134,37.687,38.763,22.903,12.206,1.375,1.494,0.08,0.479,0.0,0.028,0.096,0.606,0.266,0.124,1.0,1.0,1.0,1.81,33.3,0.716,3.032,22.333,0.0
FI000042,6701950,"Tengeliönjoki, Haapakoski",FI,FI_SYKE,Tornionjoki,23.78398091,66.38133539,23.783980919564,66.3813353973477,,3089.0,2985.556,0,3.3487860148915494,1959-01-01,2023-05-01,65,773,23490,21714,7.0,0.0,23490.0,0.0,B,,602,6,"['FI000034', 'FI000035', 'FI000040', 'FI000041', 'FI000042', 'FI000043', 'FI000044']",0.901,0.608,1.356,1.473,0.668,217.46,24.249,0.17,2.605,1.353,8.7,19.95,2.376,0.0,1.469,1.283,0.873,0.27,0.356,17.688,1.192,4.0,246.221,4.359,3.0,369.075,140.447,47.238,2.539,70.795,0.456,0.655,0.192,4,12.724,69.576,18.264,12.16,0.0,0.0,0.0,12.16,0.0,18.264,0.0,0.0,0.0,0.0,0.0,69.576,0.0,0.0,0.0,2.162,0.0,17.783,80.055165581057,0.0,0.0,2.162,0.0,0.0,0.0,118.56,130.0,0.0,88.47,56.788,21.953,17.886,7.882,1.071,15.299,0.489,0.411,0.001,0.001,0.009,0.634,0.248,0.009999999999999998,0.0,0.0,69.0,237.72,2393.72,30.841,0.0,0.0,10.0
FR004524,U124401001,La Tille [partielle] aux Maillys,FR,FR_EAUFRANCE,La Tille [partielle] aux Maillys,5.333256,47.150895,5.333256,47.150895,180,,1273.313,2,,1970-10-28,1988-03-26,19,209,6298,5968,62.0,5839.0,0.0,459.0,C,,27,18,"['FR004504', 'FR004505', 'FR004506', 'FR004512', 'FR004513', 'FR004514', 'FR004515', 'FR004516', 'FR004517', 'FR004518', 'FR004519', 'FR004520', 'FR004521', 'FR004522', 'FR004523', 'FR004524', 'FR004526', 'FR002197']",0.645,0.289,2.702,7.227,0.524,135.6,28.673,0.003,2.626,27.025,8.63,151.598,59.409,0.005,2.213,2.243,1.014,0.017,0.029,16.069,1.142,1.0,227.417,4.177,4.0,586.799,348.438,182.83,3.778,57.671,2.02,0.61,0.2,8,11.496,0.0,0.0,76.74600000000001,23.254,23.254,0.0,8.537,68.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.473,78.633,0.893,0.0,0.0,0.0,14.378,0.0,0.0,6.095,94.186,130.0,30.0,52.967,38.839,38.552,22.61,9.55,1.393,0.943,0.154,0.588,0.042,0.468,0.072,0.403,0.005,0.54,0.0,0.0,5.0,0.79,1.1,1.679,44.707,59.982,5.0
LTGR0044,6574304,JOSVAINIAI,LT,LT_GRDC,SUSVE,23.83733684,55.23367727,23.83333333,55.23333333,36.69,1100.0,1052.458,0,4.321999999999992,1986-11-01,2022-12-31,25,277,8431,3835,4779.0,0.0,8431.0,0.0,E,,25,2,"['LTGR0044', 'LTGR0045']",0.414,0.255,1.522,6.246,0.484,144.053,32.997,0.026,1.601,20.968,5.563,146.906,5.857,0.0,1.619,1.801,1.112,0.341,0.12,14.654,1.181,4.0,231.975,4.0,3.0,182.418,117.242,37.464,0.937,96.164,0.0,0.439,0.196,9,43.66,0.0,0.0,69.16799999999999,30.832,30.832,0.0,57.632,11.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,40.870999999999995,58.30200000000001,0.059,0.0,0.0,0.0,0.768,0.0,0.0,130.0,130.0,130.0,60.209,44.037,32.384,23.579,7.053,1.22,7.006,0.124,0.484,0.024,0.488,0.14300000000000002,0.254,0.053,0.631,1.0,1.0,16.0,6.31,16.59,12.923,12.901,1.321,5.0
DEBY0689,16618008,Weilheim-Schongau,DE,DE_BY,Ach,11.12322316613855,47.76774857633282,11.12322316613855,47.76774857633282,585.06,116.1,115.621,0,0.4125753660637375,1950-11-01,2023-08-19,74,832,24588,24168,2002.0,0.0,24588.0,0.0,C,,2,2,"['DEBY0689', 'DEBY0696']",1.958,0.52,1.317,1.651,0.668,200.877,28.572,0.595,4.865,0.297,1.818,3.581,6.342,0.0,3.751,1.986,0.529,0.454,0.124,15.647,1.166,4.0,205.388,3.422,1.0,1127.205,719.965,582.415,4.037,45.752,0.662,0.638,0.243,11,7.539,0.0,0.0,33.253,60.521,60.521,0.0,33.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.528,58.385,0.0,28.088,0.0,0.0,13.528,0.0,0.0,0.0,123.596,130.0,0.0,56.184,39.263,34.193,22.158,5.632,1.305,1.826,0.221,0.64,0.035,0.0,0.40800000000000003,0.326,0.03,0.40800000000000003,0.0,0.0,2.0,7.29,69.5,11.936,0.0,0.0,17.0
DESH1415,114145,Lütau,DE,DE_SH,Linau,10.54081414830372,53.4382270671325,10.54081414830372,53.43822706713249,0.0 m NHN,90.3,90.599,0,-0.3311184939091989,1984-11-01,2020-11-22,37,430,12644,8423,527.0,0.0,12644.0,0.0,B,,100,2,"['DESH1416', 'DESH1415']",0.243,0.129,0.693,2.445,0.498,139.043,26.657,0.038,0.909,17.072,3.031,49.744,7.935,0.0,1.805,1.949,1.08,0.149,0.038,17.253,1.152,4.0,232.901,4.127,3.0,86.895,46.055,18.509,1.236,96.365,0.005,0.578,0.108,11,30.718,0.0,0.0,45.842,54.158,54.158,0.0,45.777,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.792,0.0,0.0,0.208,0.0,0.0,0.0,99.792,0.0,0.0,125.699,130.0,30.0,46.574,82.409,11.645,5.946,2.914,1.679,1.261,0.144,0.587,0.045,0.706,0.065,0.177,0.0,0.7709999999999999,0.0,0.0,0.0,0.0,0.0,4.569,0.0,0.0,10.0
AT000337,207985,Rosenburg (EVN),AT,AT_EHYD,Kamp,15.61410465,48.62949179,15.61410465300173,48.62949179799978,262,1150.2,1151.181,0,-0.0852895148669791,1969-01-01,2021-12-31,53,636,19358,19358,0.0,0.0,19358.0,0.0,B,,2,6,"['AT000332', 'AT000333', 'AT000334', 'AT000335', 'AT000336', 'AT000337']",0.575,0.302,1.511,2.136,0.704,185.327,34.301,0.23,1.343,1.547,3.727,0.132,7.0,0.0,1.94,2.08,1.072,0.498,0.106,17.579,1.221,4.0,239.268,4.082,1.0,1038.333,673.362,262.211,5.525,31.486,3.781,0.562,0.179,4,1.11,57.949,39.78,0.0,2.271,2.271,0.0,0.0,0.0,39.78,0.0,0.0,0.0,0.0,0.0,57.949,0.0,0.0,0.0,0.0,0.106,47.28,52.614,0.0,0.0,0.0,0.0,0.0,0.0,50.728,130.0,30.0,48.369,56.725,28.231,15.043,4.744,1.513,1.656,0.154,0.582,0.025,0.3,0.187,0.477,0.003,0.487,3.0,3.0,4.0,3.33,96.78,10.884,0.0,0.077,26.0
FR000110,A286011002,A2860112,FR,FR_EAUFRANCE,La Bruche à Holtzheim et à Oberschaeffolsheim,7.656892,48.568728,7.656892,48.568728,144,680.0,679.719,0,0.0413235294117572,1973-09-18,1995-12-29,23,268,8137,4599,1.0,7365.0,0.0,772.0,C,,1,16,"['FR000102', 'FR000103', 'FR000104', 'FR000105', 'FR000106', 'FR000107', 'FR000108', 'FR000109', 'FR000110', 'FR003217', 'FR003218', 'FR003219', 'FR003220', 'FR003221', 'FR003222', 'FR003223', 'FR003224', 'FR003225']",1.123,0.435,1.606,2.756,0.562,133.455,26.854,0.123,3.879,7.496,3.212,67.376,9.81,0.0,2.481,2.061,0.83,0.027,0.042,14.858,1.152,1.0,216.519,3.926,1.0,1100.292,456.602,138.213,10.069,21.469,25.853,0.537,0.174,10,3.982,28.46,0.0,34.299,37.242,10.042,27.2,7.677,26.622,0.0,0.0,0.0,0.0,0.0,0.0,16.009,0.463,11.988,0.0,29.817999999999998,30.509,16.336,23.337,0.0,0.0,10.777,0.0,19.041,0.0,111.816,130.0,30.0,44.037,65.571,18.996,15.433,9.561,1.533,1.036,0.204,0.659,0.076,0.107,0.168,0.611,0.037000000000000005,0.275,0.0,0.0,0.0,0.0,0.0,5.155,1.356,3.927,8.0
FR001397,M411401010,M4114010,FR,FR_EAUFRANCE,Le Brionneau à Avrillé [La Poële],-0.610791,47.496047,-0.610791,47.496047,21,86.0,83.519,0,2.884883720930226,1994-12-05,2023-09-30,30,346,10490,9872,37.0,10338.0,0.0,152.0,A,,732,1,['FR001397'],0.448,0.242,2.304,4.851,0.396,134.269,25.183,0.006,1.905,40.923,5.155,167.31,15.772,0.003,1.803,2.357,1.307,-0.165,0.007,18.94,1.175,1.0,242.017,4.803,4.0,106.945,61.067,21.621,1.451,93.552,0.0,0.472,0.168,10,11.776,16.601,0.0,0.0,83.399,0.0,83.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.601,0.0,0.0,0.0,0.564,0.0,0.0,99.43599999999999,0.0,0.0,0.564,0.0,0.0,0.0,76.585,130.0,30.0,51.591,47.671,35.329,17.0,7.415,1.457,1.56,0.159,0.644,0.093,0.38,0.4590000000000001,0.048,0.0,0.8390000000000001,0.0,0.0,0.0,0.0,0.0,0.685,0.488,3.345,1.0
LU000008,19,Heiderscheidergrund,LU,LU_CONTACTFORM,Sure,5.950724,49.901196,5.950724,49.901196,,429.0,430.783,0,-0.4156177156177192,2002-01-01,2021-07-31,20,235,7152,7152,0.0,0.0,7152.0,0.0,B,,1,3,"['BEWA0087', 'LU000001', 'LU000008']",1.159,0.46,1.22,4.017,0.509,122.444,21.478,0.13,5.294,28.446,6.631,114.907,13.975,0.0,2.584,1.98,0.766,-0.101,0.049,15.77,1.178,2.0,211.144,3.969,3.0,565.0,453.101,267.199,6.178,23.806,5.073,0.636,0.196,10,1.113,0.0,0.0,0.0,100.0,5.056,94.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.563,70.0,50.0,51.537,42.411,37.699,19.89,9.292,1.411,1.411,0.189,0.643,0.034,0.055,0.457,0.436,0.011,0.512,1.0,1.0,1.0,1.65,62.0,5.746,0.0,0.0,13.0
ES000438,9128,BARASONA                           ,ES,ES_CEDEX,,0.307566397,42.12255673,0.307566397096979,42.12255673650648,500,1511.0,1511.021,0,-0.0013898080741203,1949-10-01,1972-09-30,24,276,8401,8401,0.0,0.0,8401.0,0.0,B,,540,5,"['ES000327', 'ES000361', 'ES000455', 'ES000539', 'ES000438']",1.727,0.78,1.171,1.255,0.659,203.364,36.022,0.322,4.423,3.077,1.795,19.693,5.744,0.002,2.305,2.427,1.053,-0.071,0.088,17.28,1.21,1.0,237.268,4.458,4.0,3401.854,1308.941,411.399,18.026,3.91,55.179,0.563,0.144,8,0.966,3.332,6.0089999999999995,67.997,21.817,0.2,21.617,16.612,51.385,6.002,0.007,0.0,0.0,0.0,0.0,0.0,3.332,0.0,0.0,17.004,59.432,4.663,18.9,5.755,0.0,5.783,0.0,0.0,5.466,62.399,150.0,0.0,49.356,37.438,34.62,27.346,13.698,1.36,1.552,0.113,0.504,0.003,0.067,0.057,0.423,0.444,0.124,4.0,3.0,3.0,5.97,96.22,8.574,11.307,28.358,4.0
SI000018,2640,Makole,SI,SI_ARSO,Dravinja,15.675295,46.319582,15.675295,46.319582,244.01,301.52,301.413,0,0.0354868665428399,1973-01-01,2014-12-31,42,504,15340,15340,0.0,0.0,15340.0,0.0,B,,2,3,"['SI000016', 'SI000017', 'SI000018']",1.381,0.45,1.572,1.822,0.586,163.049,38.049,0.329,3.755,5.238,1.507,10.215,5.362,0.0,3.018,2.174,0.721,0.375,0.087,21.702,1.161,4.0,249.677,4.566,2.0,1512.436,557.36,239.06,11.492,15.406,31.458,0.519,0.185,11,4.038,10.37,22.359,25.465,41.805,41.805,0.0,11.231,14.234,21.219,0.0,1.14,0.0,0.0,0.0,10.37,0.0,0.0,0.0,16.225,44.164,16.815,22.795606158276176,0.0,0.0,16.225,0.0,0.0,0.0,101.946,130.0,30.0,50.961,41.872,36.587,21.54,10.799,1.401,1.295,0.21,0.661,0.021,0.02,0.398,0.5569999999999999,0.0,0.41800000000000004,0.0,0.0,0.0,0.0,0.0,5.888,0.0,0.583,14.0
FR002480,V322542001,V3225410,FR,FR_EAUFRANCE,La Véga à Pont-Évêque,4.901944,45.529967,4.901944,45.529967,173,87.5,86.605,0,1.0228571428571385,1969-01-01,1987-12-31,19,228,6939,6939,0.0,6699.0,0.0,240.0,A,,27,2,"['FR004688', 'FR002480']",0.974,0.408,0.561,0.41,0.934,182.611,7.461,0.753,1.297,0.053,1.0,,,0.0,2.324,2.454,1.056,0.114,0.017,19.484,1.16,1.0,249.051,4.65,4.0,455.803,299.552,171.644,4.823,44.028,1.704,0.506,0.136,11,7.261,0.293,1.586,31.447,66.674,53.564,13.11,31.447,0.0,1.586,0.0,0.0,0.0,0.0,0.0,0.293,0.0,0.0,0.0,40.788,32.736,0.0,26.476,0.0,0.0,1.809,0.0,0.0,38.979,130.0,130.0,130.0,56.6,41.2,36.933,21.867,6.533,1.4,0.848,0.116,0.589,0.077,0.381,0.345,0.186,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.888,4.022,5.733,1.0
DEBB0008,5530302,Biehlen 1,DE,DE_BB,Schwarze Elster,13.95287494681231,51.48422811371246,13.95287494681231,51.48422811371246,,,156.717,3,,1983-11-01,2023-09-18,41,479,14567,14567,0.0,0.0,14567.0,0.0,B,,46,2,"['DEBB0094', 'DEBB0008']",1.402,0.827,0.89,2.001,0.728,162.421,26.152,0.335,4.264,2.294,2.758,10.614,4.21,0.0,1.694,2.134,1.26,0.227,0.059,17.607,1.182,4.0,244.575,4.218,3.0,184.65,119.676,82.414,1.206,92.853,0.026,0.633,0.188,11,31.0,0.0,0.0,1.41,86.326,86.326,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.34,0.0,0.0,18.66,0.0,0.0,56.454,24.886,0.0,0.0,118.333,130.0,0.0,38.7,67.897,14.686,8.442,5.051,1.483,1.436,0.148,0.555,0.115,0.168,0.044,0.489,0.031,0.21200000000000002,0.0,0.0,10.0,19.69,79.94,6.913,0.0,0.0,15.0
FR003321,B315002001,La Meuse Ã  Stenay,FR,FR_EAUFRANCE,La Meuse à Stenay,5.17885,49.494347,5.17885,49.494347,162,3919.0,3925.49,0,-0.1656034702730232,1963-08-27,2023-09-30,61,722,21950,21950,0.0,21856.0,0.0,94.0,A,,13,23,"['FR000202', 'FR000203', 'FR000204', 'FR000205', 'FR000206', 'FR000207', 'FR000208', 'FR000209', 'FR000210', 'FR000211', 'FR000212', 'FR003310', 'FR003311', 'FR003312', 'FR003313', 'FR003314', 'FR003315', 'FR003316', 'FR003317', 'FR003318', 'FR003319', 'FR003320', 'FR003321']",1.071,0.44,1.482,3.001,0.662,141.136,21.466,0.149,3.456,2.74,3.644,51.634,11.931,0.0,2.44,2.171,0.89,-0.074,0.031,14.083,1.206,2.0,214.478,4.025,3.0,504.262,319.788,162.366,4.049,48.219,0.937,0.389,0.185,8,1.795,0.0,0.0,92.404,7.597,7.597,0.0,8.684,83.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.573,78.627,6.800999999999999,0.0,0.0,0.0,11.585,1.019,1.969,0.0,96.928,130.0,30.0,51.39,35.378,33.865,30.756,8.936,1.358,1.115,0.176,0.629,0.028,0.278,0.28400000000000003,0.36200000000000004,0.043000000000000003,0.562,0.0,0.0,2.0,0.46,1.04,2.404,2.317,0.796,21.0
GB000433,53006,Frome (Bristol) at Frenchay,GB,GB_NRFA,Frome (Bristol) at Frenchay,-2.52,51.49,-2.52,51.49,20,151.63,151.751,0,-0.0797995119699329,1961-09-01,2021-09-30,61,721,21945,21945,0.0,0.0,21945.0,0.0,B,,1093,1,['GB000433'],0.994,0.454,1.574,2.993,0.45,122.083,21.973,0.1,3.996,19.956,2.417,88.645,7.449,0.0,2.201,1.878,0.853,-0.069,0.01,15.838,1.135,1.0,221.771,4.084,4.0,200.469,74.676,28.972,1.742,86.559,0.167,0.702,0.153,9,9.972,0.0,0.0,63.885999999999996,36.114,7.691,28.423,36.327,27.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.241,62.757999999999996,0.0,0.0,0.0,0.0,0.0,0.0,37.241,0.0,117.815,130.0,30.0,56.098,30.503,34.172,35.325,5.132,1.324,1.076,0.128,0.633,0.28900000000000003,0.388,0.283,0.0,0.0,0.671,0.0,0.0,0.0,0.0,0.0,1.512,0.38,0.375,3.0
FR001861,P009000201,P0084010,FR,FR_EAUFRANCE,Le Chavanon à Messeix [La Cellette],2.507099,45.639051,2.507099,45.639051,622,334.0,360.278,0,-7.867664670658689,1961-01-01,2022-08-31,62,739,22475,21734,48.0,10634.0,11663.0,178.0,B,,541,2,"['FR001860', 'FR001861']",1.512,0.531,0.696,2.868,0.625,147.424,27.851,0.175,4.532,1.333,1.783,50.688,10.362,0.0,2.82,2.216,0.786,0.009,0.048,15.212,1.154,1.0,218.192,4.053,4.0,1355.4,799.451,629.049,4.458,38.452,1.895,0.517,0.204,2,1.378,31.503999999999994,61.5,4.763,2.233,0.0,2.233,4.763,0.0,61.5,0.0,0.0,0.0,0.0,0.0,15.963,14.407,0.426,0.708,4.323,0.0,28.714,66.96282727810166,0.0,0.0,0.0,0.0,0.0,4.323,70.676,130.0,70.0,69.633,53.896,33.056,13.048,10.789,1.256,2.44,0.206,0.683,0.01,0.0,0.549,0.39899999999999997,0.039,0.549,0.0,0.0,2.0,0.87,3.43,4.365,0.0,0.316,5.0
HUGR0035,6444010,POCSAJ,HU,HU_GRDC,BERETTYO,21.795,47.279,21.7946,47.2787,94.64,3502.0,3441.511,0,1.7272701313535133,1996-01-01,2021-12-31,26,312,9495,6282,2.0,0.0,9495.0,0.0,B,,2,1,['HUGR0035'],0.239,0.159,1.861,2.835,0.603,174.4,39.566,0.03,0.864,11.925,4.844,64.356,18.385,0.0,1.468,2.475,1.686,0.297,0.068,18.954,1.313,4.0,258.345,5.347,1.0,880.782,195.925,97.358,3.336,62.441,2.21,0.703,0.194,10,24.066,0.0,12.513,0.114,87.373,6.266,81.107,0.0,0.114,12.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.498,0.218,14.280999999999999,0.003,0.0,0.0,41.972,43.526,0.0,0.0,122.778,130.0,30.0,52.736,38.746,35.997,25.257,6.009,1.376,1.275,0.127,0.527,0.054000000000000006,0.502,0.248,0.183,0.008,0.75,0.0,0.0,14.0,3.37,11.83,4.46,38.255,0.0,0.0
RUGR0007,6970100,POROG,RU,RU_GRDC,ONEGA,38.46869463,63.82913224,38.47,63.82,10,55700.0,55934.562,0,-0.4211166965888655,1944-04-01,2004-11-18,60,640,19208,10137,2939.0,0.0,19208.0,0.0,D,,1833,3,"['RUGR0007', 'RUGR0009', 'RUGR0011']",0.835,0.512,1.138,2.462,0.618,225.95,9.597,0.181,2.981,9.481,11.769,12.311,39.733,0.0,1.633,1.462,0.895,0.316,0.306,9.76,1.155,4.0,208.876,3.349,3.0,300.218,131.764,2.003,1.12,92.742,0.014,0.56,0.208,8,36.175,5.589,15.075,69.63900000000001,9.697,9.697,0.0,27.71,41.929,15.075,0.0,0.0,0.0,0.0,0.0,4.912,0.677,0.0,0.0,8.266,55.952,16.556,19.226584880927362,0.0,0.0,1.006,4.918,0.0,2.342,105.048,130.0,0.0,63.627,46.602,36.971,14.177,1.753,1.287,7.122,0.171,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,1343.25,13135.46,25.881,8.094,2.699,6.0
ES000302,2711,BENAMARIEL-2                       ,ES,ES_CEDEX,,-5.56485817,42.36674105,-5.564858176983604,42.36674105028054,757,3980.0,3971.687,0,0.2088693467336708,2000-10-01,2019-09-30,20,228,6939,6939,0.0,0.0,6939.0,0.0,B,,539,30,"['ES000112', 'ES000162', 'ES000164', 'ES000166', 'ES000167', 'ES000169', 'ES000170', 'ES000171', 'ES000177', 'ES000197', 'ES000201', 'ES000202', 'ES000210', 'ES000211', 'ES000214', 'ES000217', 'ES000245', 'ES000248', 'ES000249', 'ES000250', 'ES000255', 'ES000270', 'ES000273', 'ES000285', 'ES000288', 'ES000293', 'ES000299', 'ES000301', 'ES000314', 'ES000302']",1.116,0.626,2.224,2.561,0.614,154.684,20.621,0.15,3.486,7.685,3.395,48.005,4.825,0.0,1.884,2.447,1.299,-0.386,0.049,18.341,1.279,2.0,252.439,6.051,4.0,2468.575,1178.463,750.35,11.592,25.722,34.355,0.774,0.165,9,7.257,0.043,0.0,70.54599999999999,28.479,15.512,12.967,57.394,13.152,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,50.049,43.364,0.0,6.588,0.0,0.0,29.619,0.0,0.0,20.43,70.631,150.0,0.0,50.514,39.948,37.069,22.606,10.853,1.381,1.787,0.113,0.517,0.017,0.064,0.156,0.29600000000000004,0.457,0.22,3.0,3.0,3.0,23.58,984.16,5.785,281.025,268.881,1.0
ITIS0122,hsl-cal:986,Conca,IT,IT_ISPRA,Conca,16.37008446747257,39.65085377815186,16.36888889,39.64194444,,1332.0,1340.722,1,-0.6548048048048033,1926-01-01,1971-12-31,44,527,16042,14975,759.0,16042.0,0.0,0.0,A,,1439,5,"['ITIS0071', 'ITIS0122', 'ITIS0124', 'ITIS0125', 'ITIS0126']",1.632,0.539,0.482,3.008,0.674,142.444,14.61,0.142,4.393,1.657,1.32,57.177,10.261,0.0,2.793,2.791,0.999,-0.703,0.009,21.988,1.367,2.0,255.215,6.088,4.0,1850.454,663.565,26.11,12.009,13.005,33.216,0.648,0.175,2,2.768,16.752000000000002,36.157,35.82,10.514,7.706,2.808,0.0,35.82,36.157,0.0,0.0,0.0,0.0,0.0,14.563,2.189,0.0,0.0,35.459,3.48,36.408,24.654,0.0,0.0,35.459,0.0,0.0,0.0,124.118,130.0,0.0,47.769,54.308,26.969,17.602,8.623,1.453,0.867,0.177,0.623,0.044,0.145,0.328,0.42900000000000005,0.046000000000000006,0.473,2.0,2.0,2.0,5.63,122.71,1.817,134.213,111.294,21.0
SE000101,20036,ÖSTAVALLSELET,SE,SE_SMHI,LJUNGAN,15.4567,62.4222,15.4567,62.4222,,5414.0,5351.077,0,1.1622275581824857,1976-01-01,2022-08-11,47,560,17025,17025,0.0,17025.0,0.0,0.0,A,,1893,3,"['SE000100', 'SE000101', 'SE000245']",1.124,0.653,1.314,1.187,0.75,185.111,28.544,0.386,2.115,,,0.129,1.2,0.0,1.675,1.357,0.81,0.446,0.321,16.45,1.234,4.0,236.221,4.024,3.0,1626.528,575.897,235.445,4.064,51.368,2.109,0.426,0.181,9,7.047,29.453,23.585,43.318,3.494,0.0,3.494,43.318,0.0,23.585,0.0,0.0,0.0,0.0,0.0,25.985,1.32,2.148,0.0,6.111000000000001,1.845,10.057,81.98717652141171,0.0,0.0,4.325,0.0,1.786,0.0,40.489,130.0,0.0,52.365,34.161,27.586,12.74,8.745,0.663,7.206,0.131,0.416,0.001,0.001,0.004,0.49,0.341,0.005,5.0,5.0,252.0,309.24,3621.61,28.715,0.0,0.183,21.0
